betai,K,K_M
9.28392517357375,96081337.1001061,176890278.866658
9.29934697618766,96068127.0271674,176948181.137573
9.31476877880156,96054786.4756344,177005752.356213
9.33019058141548,96041315.3990083,177062993.049266
9.34561238402939,96027713.7503452,177119903.736605
9.36103418664329,96013981.482254,177176484.93139
9.3764559892572,96000118.5469001,177232737.140168
9.39187779187112,95986124.8960032,177288660.862969
9.40729959448502,95972000.4808361,177344256.593397
9.42272139709893,95957745.2522296,177399524.818728
9.43814319971284,95943359.1605665,177454466.019995
9.45356500232675,95928842.1557849,177509080.67208
9.46898680494066,95914194.1873786,177563369.243804
9.48440860755457,95899415.2043949,177617332.198005
9.49983041016848,95884505.1554378,177670969.991636
9.51525221278239,95869463.9886651,177724283.075833
9.5306740153963,95854291.6517889,177777271.896005
9.54609581801021,95838988.0920773,177829936.891913
9.56151762062412,95823553.2563528,177882278.497748
9.57693942323803,95807987.0909932,177934297.142204
9.59236122585194,95792289.5419301,177985993.24856
9.60778302846585,95776460.5546518,178037367.234751
9.62320483107976,95760500.0741996,178088419.51344
9.63862663369367,95744408.0451709,178139150.492092
9.65404843630758,95728184.4117174,178189560.573044
9.66947023892149,95711829.1175455,178239650.153572
9.6848920415354,95695342.1059169,178289419.625963
9.70031384414931,95678723.3196481,178338869.377575
9.71573564676322,95661972.7011088,178387999.790911
9.73115744937713,95645090.1922253,178436811.243678
9.74657925199104,95628075.7344766,178485304.108849
9.76200105460495,95610929.2688988,178533478.754731
9.77742285721886,95593650.7360795,178581335.545021
9.79284465983277,95576240.0761626,178628874.838868
9.80826646244668,95558697.2288455,178676096.990932
9.82368826506059,95541022.1333805,178723002.351442
9.8391100676745,95523214.7285736,178769591.266253
9.85453187028841,95505274.952783,178815864.076898
9.86995367290232,95487202.7439258,178861821.120653
9.88537547551623,95468998.0394663,178907462.730579
9.90079727813014,95450660.7764291,178952789.235586
9.91621908074405,95432190.8913877,178997800.960476
9.93164088335796,95413588.3204699,179042498.226
9.94706268597187,95394852.9993584,179086881.348908
9.96248448858578,95375984.8632878,179130950.641997
9.97790629119969,95356983.8470458,179174706.41416
9.9933280938136,95337849.8849733,179218148.970436
10.0087498964275,95318582.9109638,179261278.612052
10.0241716990414,95299182.8584632,179304095.636478
10.0395935016553,95279649.6604701,179346600.337465
10.0550153042692,95259983.2495328,179388793.005088
10.0704371068831,95240183.5577561,179430673.925802
10.0858589094971,95220250.5167929,179472243.382472
10.101280712111,95200184.0578473,179513501.654425
10.1167025147249,95179984.1116774,179554449.017485
10.1321243173388,95159650.6085909,179595085.74402
10.1475461199527,95139183.4784443,179635412.102975
10.1629679225666,95118582.6506482,179675428.359922
10.1783897251805,95097848.0541614,179715134.777093
10.1938115277944,95076979.6174911,179754531.613415
10.2092333304083,95055977.2686977,179793619.124555
10.2246551330222,95034840.9353888,179832397.562955
10.2400769356362,95013570.5447207,179870867.177867
10.2554987382501,94992166.0233998,179909028.215389
10.270920540864,94970627.2976792,179946880.918502
10.2863423434779,94948954.2933621,179984425.527104
10.3017641460918,94927146.9357968,180021662.278044
10.3171859487057,94905205.1498813,180058591.405157
10.3326077513196,94883128.8600602,180095213.139296
10.3480295539335,94860917.9903219,180131527.708363
10.3634513565474,94838572.4642054,180167535.337346
10.3788731591613,94816092.2047909,180203236.248343
10.3942949617753,94793477.1347074,180238630.660601
10.4097167643892,94770727.1761268,180273718.79054
10.4251385670031,94747842.2507648,180308500.851787
10.440560369617,94724822.2798846,180342977.055205
10.4559821722309,94701667.1842873,180377147.608918
10.4714039748448,94678376.8843224,180411012.718347
10.4868257774587,94654951.2998783,180444572.586232
10.5022475800726,94631390.350386,180477827.412658
10.5176693826865,94607693.9548187,180510777.395089
10.5330911853004,94583862.0316897,180543422.728391
10.5485129879144,94559894.4990515,180575763.604857
10.5639347905283,94535791.2744993,180607800.214236
10.5793565931422,94511552.2751648,180639532.743754
10.5947783957561,94487177.4177179,180670961.378142
10.61020019837,94462666.6183679,180702086.299661
10.6256220009839,94438019.792859,180732907.688124
10.6410438035978,94413236.8564743,180763425.720921
10.6564656062117,94388317.724032,180793640.573044
10.6718874088256,94363262.3098842,180823552.417106
10.6873092114395,94338070.527917,180853161.423366
10.7027310140535,94312742.2915539,180882467.759752
10.7181528166674,94287277.5137455,180911471.591879
10.7335746192813,94261676.1069793,180940173.083077
10.7489964218952,94235937.983271,180968572.394403
10.7644182245091,94210063.0541685,180996669.684672
10.779840027123,94184051.2307493,181024465.11047
10.7952618297369,94157902.4236189,181051958.826178
10.8106836323508,94131616.5429096,181079150.983984
10.8261054349647,94105193.4982837,181106041.733916
10.8415272375786,94078633.1989269,181132631.22385
10.8569490401926,94051935.5535513,181158919.599532
10.8723708428065,94025100.470393,181184907.004597
10.8877926454204,93998127.8572112,181210593.580586
10.9032144480343,93971017.6212875,181235979.466965
10.9186362506482,93943769.669425,181261064.80114
10.9340580532621,93916383.9079452,181285849.718479
10.949479855876,93888860.2426907,181310334.352321
10.9649016584899,93861198.579022,181334518.834004
10.9803234611038,93833398.8218144,181358403.292867
10.9957452637177,93805460.8754626,181381987.85628
11.0111670663317,93777384.6438715,181405272.649648
11.0265888689456,93749170.0304622,181428257.796435
11.0420106715595,93720816.9381682,181450943.418175
11.0574324741734,93692325.2694318,181473329.634485
11.0728542767873,93663694.9262071,181495416.563087
11.0882760794012,93634925.8099559,181517204.319812
11.1036978820151,93606017.8216455,181538693.018623
11.119119684629,93576970.8617511,181559882.771624
11.1345414872429,93547784.8302521,181580773.689076
11.1499632898568,93518459.6266285,181601365.879407
11.1653850924707,93488995.1498656,181621659.44923
11.1808068950847,93459391.2984438,181641654.50335
11.1962286976986,93429647.9703478,181661351.144783
11.2116505003125,93399765.0630542,181680749.474759
11.2270723029264,93369742.4735387,181699849.592746
11.2424941055403,93339580.0982685,181718651.596453
11.2579159081542,93309277.8332039,181737155.581843
11.2733377107681,93278835.5737981,181755361.64315
11.288759513382,93248253.2149897,181773269.87288
11.3041813159959,93217530.6512054,181790880.361832
11.3196031186098,93186667.7763607,181808193.199103
11.3350249212238,93155664.4838504,181825208.472099
11.3504467238377,93124520.6665544,181841926.266548
11.3658685264516,93093236.2168315,181858346.666508
11.3812903290655,93061811.0265186,181874469.754374
11.3967121316794,93030244.9869296,181890295.610894
11.4121339342933,92998537.9888522,181905824.315174
11.4275557369072,92966689.9225476,181921055.944688
11.4429775395211,92934700.6777463,181935990.575288
11.458399342135,92902570.143648,181950628.28121
11.4738211447489,92870298.2089171,181964969.135085
11.4892429473629,92837884.761685,181979013.207951
11.5046647499768,92805329.6895427,181992760.569252
11.5200865525907,92772632.8795405,182006211.286853
11.5355083552046,92739794.2181895,182019365.427046
11.5509301578185,92706813.591452,182032223.05456
11.5663519604324,92673690.8847459,182044784.23256
11.5817737630463,92640425.9829397,182057049.022668
11.5971955656602,92607018.7703478,182069017.484957
11.6126173682741,92573469.1307314,182080689.677963
11.628039170888,92539776.9472965,182092065.658695
11.643460973502,92505942.1026869,182103145.482636
11.6588827761159,92471964.4789861,182113929.203752
11.6743045787298,92437843.9577128,182124416.874499
11.6897263813437,92403580.4198182,182134608.545825
11.7051481839576,92369173.7456832,182144504.267183
11.7205699865715,92334623.8151159,182154104.086527
11.7359917891854,92299930.5073487,182163408.050325
11.7514135917993,92265093.7010367,182172416.203563
11.7668353944132,92230113.2742523,182181128.589747
11.7822571970271,92194989.1044826,182189545.250909
11.7976789996411,92159721.0686294,182197666.227616
11.813100802255,92124309.0430026,182205491.558966
11.8285226048689,92088752.9033187,182213021.282601
11.8439444074828,92053052.5246975,182220255.434709
11.8593662100967,92017207.7816595,182227194.050023
11.8747880127106,91981218.5481188,182233837.16183
11.8902098153245,91945084.6973868,182240184.801974
11.9056316179384,91908806.1021621,182246237.000857
11.9210534205523,91872382.6345303,182251993.787448
11.9364752231662,91835814.16596,182257455.18928
11.9518970257802,91799100.5672995,182262621.232455
11.9673188283941,91762241.708772,182267491.941649
11.982740631008,91725237.4599746,182272067.340115
11.9981624336219,91688087.6898688,182276347.449678
12.0135842362358,91650792.2667847,182280332.290751
12.0290060388497,91613351.0584096,182284021.882323
12.0444278414636,91575763.9317884,182287416.241971
12.0598496440775,91538030.753321,182290515.385859
12.0752714466914,91500151.3887519,182293319.32874
12.0906932493053,91462125.7031722,182295828.083954
12.1061150519193,91423953.5610119,182298041.663434
12.1215368545332,91385634.8260378,182299960.077707
12.1369586571471,91347169.3613482,182301583.335894
12.152380459761,91308557.0293683,182302911.445711
12.1678022623749,91269797.6918446,182303944.413469
12.1832240649888,91230891.2098427,182304682.244076
12.1986458676027,91191837.4437421,182305124.941038
12.2140676702166,91152636.2532291,182305272.506458
12.2294894728305,91113287.4972961,182305124.941038
12.2449112754444,91073791.0342332,182304682.244076
12.2603330780584,91034146.7216242,182303944.413469
12.2757548806723,90994354.4163431,182302911.445711
12.2911766832862,90954413.9745456,182301583.335894
12.3065984859001,90914325.251669,182299960.077707
12.322020288514,90874088.1024217,182298041.663434
12.3374420911279,90833702.3807814,182295828.083954
12.3528638937418,90793167.939988,182293319.32874
12.3682856963557,90752484.6325384,182290515.385859
12.3837074989696,90711652.3101828,182287416.241971
12.3991293015835,90670670.8239136,182284021.882323
12.4145511041975,90629540.0239662,182280332.290751
12.4299729068114,90588259.7598095,182276347.449678
12.4453947094253,90546829.88014,182272067.340115
12.4608165120392,90505250.2328769,182267491.941649
12.4762383146531,90463520.6651555,182262621.232455
12.491660117267,90421641.0233204,182257455.18928
12.5070819198809,90379611.152918,182251993.787448
12.5225037224948,90337430.8986951,182246237.000857
12.5379255251087,90295100.1045871,182240184.801974
12.5533473277226,90252618.6137113,182233837.16183
12.5687691303365,90209986.2683639,182227194.050023
12.5841909329505,90167202.9100115,182220255.434709
12.5996127355644,90124268.3792828,182213021.282601
12.6150345381783,90081182.515963,182205491.558966
12.6304563407922,90037945.1589861,182197666.227616
12.6458781434061,89994556.1464264,182189545.250909
12.66129994602,89951015.3154948,182181128.589747
12.6767217486339,89907322.5025261,182172416.203563
12.6921435512478,89863477.5429765,182163408.050325
12.7075653538617,89819480.271411,182154104.086527
12.7229871564756,89775330.5214995,182144504.267183
12.7384089590896,89731028.1260072,182134608.545825
12.7538307617035,89686572.916786,182124416.874499
12.7692525643174,89641964.7247655,182113929.203752
12.7846743669313,89597203.3799489,182103145.482636
12.8000961695452,89552288.7113981,182092065.658695
12.8155179721591,89507220.5472316,182080689.677963
12.830939774773,89461998.7146093,182069017.484957
12.8463615773869,89416623.0397285,182057049.022668
12.8617833800008,89371093.3478143,182044784.23256
12.8772051826147,89325409.4631075,182032223.05456
12.8926269852287,89279571.2088567,182019365.427046
12.9080487878426,89233578.407312,182006211.286853
12.9234705904565,89187430.8797096,181992760.569252
12.9388923930704,89141128.4462663,181979013.207951
12.9543141956843,89094670.9261682,181964969.135085
12.9697359982982,89048058.1375618,181950628.28121
12.9851578009121,89001289.8975416,181935990.575288
13.000579603526,88954366.0221406,181921055.944688
13.0160014061399,88907286.3263222,181905824.315174
13.0314232087538,88860050.6239646,181890295.610894
13.0468450113678,88812658.7278558,181874469.754374
13.0622668139817,88765110.4496762,181858346.666508
13.0776886165956,88717405.5999936,181841926.266548
13.0931104192095,88669543.9882484,181825208.472099
13.1085322218234,88621525.4227421,181808193.199103
13.1239540244373,88573349.7106263,181790880.361832
13.1393758270512,88525016.6578908,181773269.87288
13.1547976296651,88476526.0693519,181755361.64315
13.170219432279,88427877.7486394,181737155.581843
13.1856412348929,88379071.4981847,181718651.596453
13.2010630375069,88330107.1192072,181699849.592746
13.2164848401208,88280984.4117045,181680749.474759
13.2319066427347,88231703.1744349,181661351.144783
13.2473284453486,88182263.2049065,181641654.50335
13.2627502479625,88132664.2993648,181621659.44923
13.2781720505764,88082906.2527783,181601365.879407
13.2935938531903,88032988.8588244,181580773.689076
13.3090156558042,87982911.9098727,181559882.771624
13.3244374584181,87932675.1969772,181538693.018623
13.339859261032,87882278.5098559,181517204.319812
13.355281063646,87831721.6368794,181495416.563087
13.3707028662599,87781004.3650536,181473329.634485
13.3861246688738,87730126.4800065,181450943.418175
13.4015464714877,87679087.7659727,181428257.796435
13.4169682741016,87627888.0057768,181405272.649648
13.4323900767155,87576526.9808172,181381987.85628
13.4478118793294,87525004.4710527,181358403.292867
13.4632336819433,87473320.2549817,181334518.834004
13.4786554845572,87421474.1096307,181310334.352321
13.4940772871711,87369465.8105334,181285849.718479
13.5094990897851,87317295.1317152,181261064.80114
13.524920892399,87264961.8456773,181235979.466965
13.5403426950129,87212465.7233749,181210593.580586
13.5557644976268,87159806.5342045,181184907.004597
13.5711863002407,87106984.0459808,181158919.599532
13.5866081028546,87053998.0249233,181132631.22385
13.6020299054685,87000848.2356326,181106041.733916
13.6174517080824,86947534.441074,181079150.983984
13.6328735106963,86894056.4025589,181051958.826178
13.6482953133102,86840413.879721,181024465.11047
13.6637171159242,86786606.6305034,180996669.684672
13.6791389185381,86732634.411132,180968572.394403
13.694560721152,86678496.9760972,180940173.083077
13.7099825237659,86624194.0781337,180911471.591879
13.7254043263798,86569725.4681984,180882467.759752
13.7408261289937,86515090.8954489,180853161.423366
13.7562479316076,86460290.1072223,180823552.417106
13.7716697342215,86405322.849012,180793640.573044
13.7870915368354,86350188.8644468,180763425.720921
13.8025133394493,86294887.8952645,180732907.688124
13.8179351420632,86239419.6812929,180702086.299661
13.8333569446772,86183783.960424,180670961.378142
13.8487787472911,86127980.4685888,180639532.743754
13.864200549905,86072008.9397365,180607800.214236
13.8796223525189,86015869.1058058,180575763.604857
13.8950441551328,85959560.6967017,180543422.728391
13.9104659577467,85903083.4402704,180510777.395089
13.9258877603606,85846437.0622717,180477827.412658
13.9413095629745,85789621.2863535,180444572.586232
13.9567313655884,85732635.8340251,180411012.718347
13.9721531682023,85675480.4246306,180377147.608918
13.9875749708163,85618154.7753204,180342977.055205
14.0029967734302,85560658.601022,180308500.851787
14.0184185760441,85502991.6144135,180273718.79054
14.033840378658,85445153.5258937,180238630.660601
14.0492621812719,85387144.0435523,180203236.248343
14.0646839838858,85328962.873141,180167535.337346
14.0801057864997,85270609.7180412,180131527.708363
14.0955275891136,85212084.2792362,180095213.139296
14.1109493917275,85153386.2552757,180058591.405157
14.1263711943414,85094515.3422474,180021662.278044
14.1417929969554,85035471.2337419,179984425.527104
14.1572147995693,84976253.6208225,179946880.918502
14.1726366021832,84916862.1919894,179909028.215389
14.1880584047971,84857296.6331465,179870867.177867
14.203480207411,84797556.6275665,179832397.562955
14.2189020100249,84737641.8558572,179793619.124555
14.2343238126388,84677551.9959236,179754531.613415
14.2497456152527,84617286.722932,179715134.777093
14.2651674178666,84556845.7092739,179675428.359922
14.2805892204805,84496228.6245302,179635412.102975
14.2960110230945,84435435.1354287,179595085.74402
14.3114328257084,84374464.9058073,179554449.017485
14.3268546283223,84313317.5965777,179513501.654425
14.3422764309362,84251992.8656794,179472243.382472
14.3576982335501,84190490.3680454,179430673.925802
14.373120036164,84128809.7555548,179388793.005088
14.3885418387779,84066950.6769947,179346600.337465
14.4039636413918,84004912.778015,179304095.636478
14.4193854440057,83942695.7010886,179261278.612052
14.4348072466196,83880299.0854623,179218148.970436
14.4502290492336,83817722.5671144,179174706.41416
14.4656508518475,83754965.7787093,179130950.641997
14.4810726544614,83692028.3495499,179086881.348908
14.4964944570753,83628909.9055298,179042498.226
14.5119162596892,83565610.0690878,178997800.960476
14.5273380623031,83502128.4591565,178952789.235586
14.542759864917,83438464.6911124,178907462.730579
14.5581816675309,83374618.3767269,178861821.120653
14.5736034701448,83310589.1241148,178815864.076898
14.5890252727587,83246376.5376795,178769591.266253
14.6044470753727,83181980.218062,178723002.351442
14.6198688779866,83117399.7620868,178676096.990932
14.6352906806005,83052634.7627058,178628874.838868
14.6507124832144,82987684.8089417,178581335.545021
14.6661342858283,82922549.4858325,178533478.754731
14.6815560884422,82857228.3743722,178485304.108849
14.6969778910561,82791721.0514524,178436811.243678
14.71239969367,82726027.0898026,178387999.790911
14.7278214962839,82660146.0579273,178338869.377575
14.7432432988978,82594077.5200457,178289419.625963
14.7586651015118,82527821.0360265,178239650.153572
14.7740869041257,82461376.1613266,178189560.573044
14.7895087067396,82394742.4469214,178139150.492092
14.8049305093535,82327919.43924,178088419.51344
14.8203523119674,82260906.6800991,178037367.234751
14.8357741145813,82193703.7066301,177985993.24856
14.8511959171952,82126310.051211,177934297.142204
14.8666177198091,82058725.2413953,177882278.497748
14.882039522423,81990948.7998361,177829936.891913
14.8974613250369,81922980.2442165,177777271.896005
14.9128831276509,81854819.0871677,177724283.075833
14.9283049302648,81786464.8361979,177670969.991636
14.9437267328787,81717916.9936103,177617332.198005
14.9591485354926,81649175.0564251,177563369.243804
14.9745703381065,81580238.5162953,177509080.67208
14.9899921407204,81511106.8594289,177454466.019995
15.0054139433343,81441779.5664988,177399524.818728
15.0208357459482,81372256.112561,177344256.593397
15.0362575485621,81302535.966966,177288660.862969
15.051679351176,81232618.5932679,177232737.140168
15.0671011537899,81162503.4491358,177176484.93139
15.0825229564039,81092189.9862595,177119903.736605
15.0979447590178,81021677.6502575,177062993.049266
15.1133665616317,80950965.8805787,177005752.356213
15.1287883642456,80880054.1104053,176948181.137573
15.1442101668595,80808941.7665521,176890278.866658
15.1596319694734,80737628.2693681,176832045.009872
15.1750537720873,80666113.0326283,176773479.026598
15.1904755747012,80594395.4634314,176714580.369097
15.2058973773151,80522474.9620917,176655348.482399
15.221319179929,80450350.9220276,176595782.804193
15.236740982543,80378022.7296509,176535882.764718
15.2521627851569,80305489.7642552,176475647.786646
15.2675845877708,80232751.3978939,176415077.284964
15.2830063903847,80159806.9952677,176354170.666859
15.2984281929986,80086655.9135996,176292927.331597
15.3138499956125,80013297.5025138,176231346.670396
15.3292717982264,79939731.1039093,176169428.066304
15.3446936008403,79865956.0518317,176107170.894072
15.3601154034542,79791971.6723422,176044574.520015
15.3755372060681,79717777.2833847,175981638.301888
15.3909590086821,79643372.1946502,175918361.588746
15.406380811296,79568755.7074357,175854743.720801
15.4218026139099,79493927.1145068,175790784.029292
